date;start lat;start lon;end lat;end lon
05.11.2015 10:01;50.252723;18.900833;50.271086;18.908437
05.11.2015 10:02;50.264580;19.018600;50.382480;19.037000
05.11.2015 10:03;50.305660;18.754170;50.298220;18.676630
05.11.2015 10:03;50.339110;18.873450;50.300700;18.882490
05.11.2015 10:03;50.382480;19.037000;50.280140;19.081970
05.11.2015 10:04;50.268730;19.131130;50.237850;19.140630
05.11.2015 10:04;50.336640;18.897710;50.328030;18.928120
05.11.2015 10:04;50.267930;19.009700;50.260060;19.021990
05.11.2015 10:04;50.302188;18.822358;50.307010;18.862410
05.11.2015 10:04;50.258349;19.018020;50.253401;19.033220
05.11.2015 10:03;50.328030;18.928120;50.336640;18.897710
05.11.2015 10:04;50.336640;18.897710;50.328030;18.928120
05.11.2015 10:04;50.250155;19.016418;50.260138;19.050177
05.11.2015 10:04;50.267930;19.009700;50.260060;19.021990
05.11.2015 10:04;50.382480;19.037000;50.264580;19.018600
05.11.2015 10:04;50.298360;19.134500;50.263560;19.027850
05.11.2015 10:04;50.227190;18.960180;50.259570;19.017850
05.11.2015 10:04;50.227190;18.960180;50.259570;19.017850
05.11.2015 10:05;50.139922;19.086672;50.279210;19.126860
05.11.2015 10:05;50.265230;18.997420;50.258250;19.017050
05.11.2015 10:06;50.183929;18.950706;50.307700;18.671020
05.11.2015 10:06;50.254771;19.017817;50.397655;18.900996
05.11.2015 10:06;50.299740;18.853010;50.251080;19.004350
05.11.2015 10:06;50.213565;18.978347;50.256805;19.014358
05.11.2015 10:06;50.273300;19.135560;50.263560;19.027850
05.11.2015 10:07;50.183929;18.950706;50.307700;18.671020
05.11.2015 10:07;50.252883;19.020976;50.264314;19.035830
05.11.2015 10:07;50.252883;19.020976;50.264314;19.035830
05.11.2015 10:07;50.264580;19.018600;50.251080;19.004350
05.11.2015 10:08;50.263560;19.027850;50.266690;19.046620
05.11.2015 10:05;50.294380;18.824150;50.318660;18.818300
05.11.2015 10:05;50.139761;19.087675;50.296840;19.173530
05.11.2015 10:05;50.298280;19.041430;50.304540;19.027330
05.11.2015 10:05;50.183929;18.950706;50.307700;18.671020
05.11.2015 10:06;50.254771;19.017817;50.397655;18.900996
05.11.2015 10:06;50.295870;18.681970;50.307700;18.671020
05.11.2015 10:06;50.273300;19.135560;50.263560;19.027850
05.11.2015 10:06;50.254920;19.017750;50.305410;18.787530
05.11.2015 10:07;50.254920;19.017750;50.305410;18.787530
05.11.2015 10:07;50.139911;19.086706;50.279210;19.126860
05.11.2015 10:07;50.258250;19.017050;50.283290;19.019160
05.11.2015 10:07;50.264580;19.018600;50.251080;19.004350
05.11.2015 10:07;50.139911;19.086706;50.279210;19.126860
05.11.2015 10:08;50.263560;19.027850;50.266690;19.046620
05.11.2015 10:08;50.263560;19.027850;50.266690;19.046620
05.11.2015 10:08;50.203594;18.987090;50.260630;19.029150
05.11.2015 10:08;50.263560;19.027850;50.266690;19.046620
05.11.2015 10:08;50.263560;19.027850;50.266690;19.046620
05.11.2015 10:08;50.382480;19.037000;50.264580;19.018600
05.11.2015 10:08;50.276790;18.976330;50.259570;19.017850
05.11.2015 10:09;50.398000;18.876800;50.444530;18.823067
05.11.2015 10:08;50.276530;18.949280;50.259670;19.016990
05.11.2015 10:08;50.263560;19.027850;50.266690;19.046620
05.11.2015 10:08;50.263560;19.027850;50.266690;19.046620
05.11.2015 10:08;50.226734;18.967586;50.258720;19.026940
05.11.2015 10:09;50.382480;19.037000;50.264580;19.018600
05.11.2015 10:09;50.398000;18.876800;50.444530;18.823067
05.11.2015 10:09;50.294380;18.824150;50.318660;18.818300
05.11.2015 10:10;50.268730;19.175900;50.279060;19.126530
05.11.2015 10:10;50.135560;18.966430;50.089370;18.548580
05.11.2015 10:11;50.203060;18.991500;50.258250;19.017050
05.11.2015 10:11;50.266740;18.885330;50.258400;18.934980
05.11.2015 10:12;50.271690;19.018890;50.260930;19.019200
05.11.2015 10:12;50.250810;19.033310;50.254920;19.017750
05.11.2015 10:09;50.299355;18.719959;50.293240;18.815110
05.11.2015 10:10;50.252800;18.901440;50.256720;19.014300
05.11.2015 10:11;50.259900;19.053150;50.254040;19.023810
05.11.2015 10:12;50.259900;19.053150;50.254040;19.023810
05.11.2015 10:12;50.191340;19.162790;50.237850;19.140630
05.11.2015 10:12;50.191340;19.162790;50.237850;19.140630
05.11.2015 10:12;50.264580;19.018600;50.291344;19.014996
05.11.2015 10:12;50.341250;19.264670;50.261350;19.019850
05.11.2015 10:13;50.236731;19.000024;50.260060;19.021990
05.11.2015 10:14;50.261460;19.018680;50.268730;19.131130
05.11.2015 10:14;50.261460;19.018680;50.268730;19.131130
05.11.2015 10:13;50.272340;19.128900;50.286120;19.132310
05.11.2015 10:13;50.272340;19.128900;50.286120;19.132310
05.11.2015 10:14;50.261874;19.017220;50.258250;19.017050
05.11.2015 10:14;50.264580;19.018600;50.258250;19.017050
05.11.2015 10:15;50.258250;19.017050;50.283290;19.019160
05.11.2015 10:15;50.308770;18.950700;50.350750;18.912030
05.11.2015 10:15;50.308770;18.950700;50.350750;18.912030
05.11.2015 10:16;50.315680;18.963580;50.269540;19.002970
05.11.2015 10:16;50.296520;18.955080;50.261350;19.019850
05.11.2015 10:17;50.297250;18.955050;50.261350;19.019850
05.11.2015 10:17;50.297250;18.955050;50.261350;19.019850
05.11.2015 10:17;50.314920;18.878480;50.290130;18.963630
05.11.2015 10:17;50.241960;19.018220;50.218180;18.958280
05.11.2015 10:18;50.319520;19.125740;50.280140;19.081970
05.11.2015 10:15;50.258250;19.017050;50.283290;19.019160
05.11.2015 10:15;50.276790;18.976330;50.251080;19.004350
05.11.2015 10:15;50.276790;18.976330;50.251080;19.004350
05.11.2015 10:15;50.315680;18.963580;50.269540;19.002970
05.11.2015 10:16;50.259590;19.014160;50.283290;19.019160
05.11.2015 10:16;50.257600;19.017180;50.258460;19.046460
05.11.2015 10:16;50.111416;18.994175;50.337850;18.890390
05.11.2015 10:16;50.275220;19.000570;50.251080;19.004350
05.11.2015 10:17;50.258250;19.017050;50.205580;18.958780
05.11.2015 10:17;50.447440;19.109020;50.406277;19.152936
05.11.2015 10:19;50.182890;18.978110;50.190070;18.922070
05.11.2015 10:19;50.264375;19.023670;50.269540;19.002970
05.11.2015 10:19;50.225460;18.967970;50.255952;19.025656
05.11.2015 10:19;50.182890;18.978110;50.190070;18.922070
05.11.2015 10:20;50.382480;19.037000;50.261350;19.019850
05.11.2015 10:20;50.268730;19.131130;50.278210;19.127070
05.11.2015 10:20;50.225910;18.977830;50.257600;19.017180
05.11.2015 10:21;50.365120;19.036430;50.254920;19.017750
05.11.2015 10:21;50.272299;18.866219;50.259440;19.018070
05.11.2015 10:21;50.398000;18.876800;50.255420;19.033020
05.11.2015 10:21;50.365120;19.036430;50.254920;19.017750
05.11.2015 10:21;50.297080;18.666650;50.302950;18.640970
05.11.2015 10:22;50.272290;19.046790;50.251080;19.004350
05.11.2015 10:22;50.272290;19.046790;50.251080;19.004350
05.11.2015 10:22;50.272290;19.046790;50.251080;19.004350
05.11.2015 10:22;50.272290;19.046790;50.251080;19.004350
05.11.2015 10:20;50.257600;19.017180;50.258460;19.046460
05.11.2015 10:20;50.318850;19.003450;50.309460;18.973640
05.11.2015 10:20;50.398000;18.876800;50.259440;19.018070
05.11.2015 10:20;50.302890;18.999260;50.301100;18.980680
05.11.2015 10:20;50.315790;19.116820;50.319290;19.106010
05.11.2015 10:21;50.315790;19.116820;50.319290;19.106010
05.11.2015 10:21;50.272299;18.866219;50.259440;19.018070
05.11.2015 10:21;50.398000;18.876800;50.255420;19.033020
05.11.2015 10:22;50.298220;18.676630;50.264580;19.018600
05.11.2015 10:22;50.272290;19.046790;50.251080;19.004350
05.11.2015 10:22;50.251080;19.004350;50.254135;19.032509
05.11.2015 10:23;50.251080;19.004350;50.218180;18.958280
05.11.2015 10:23;50.110584;18.983408;50.101696;19.027920
05.11.2015 10:24;50.301000;18.677280;50.257600;19.017180
05.11.2015 10:24;50.249644;18.999422;50.275795;19.018215
05.11.2015 10:24;50.296520;18.955080;50.259570;19.017850
05.11.2015 10:23;50.398000;18.876800;50.255420;19.033020
05.11.2015 10:24;50.274900;19.008970;50.291510;19.005560
05.11.2015 10:24;50.249644;18.999422;50.275795;19.018215
05.11.2015 10:24;50.296520;18.955080;50.258250;19.017050
05.11.2015 10:24;50.344100;18.767890;50.372150;18.802410
05.11.2015 10:25;50.279942;19.008965;50.260723;19.028431
05.11.2015 10:25;50.294930;18.953350;50.258250;19.017050
05.11.2015 10:26;50.247372;19.026073;50.260723;19.028431
05.11.2015 10:26;50.297695;18.664674;50.297710;18.692410
05.11.2015 10:27;50.325580;19.134560;50.323850;19.210460
05.11.2015 10:27;50.263560;19.027850;50.253010;19.026960
05.11.2015 10:27;50.292603;18.919583;50.306540;19.010190
05.11.2015 10:24;50.296520;18.955080;50.258250;19.017050
05.11.2015 10:25;50.294930;18.953350;50.258250;19.017050
05.11.2015 10:25;50.247372;19.026073;50.260723;19.028431
05.11.2015 10:26;50.225620;18.969990;50.256900;19.028160
05.11.2015 10:26;50.255102;19.017789;50.397655;18.900996
05.11.2015 10:27;50.258460;19.046460;50.267930;19.009700
05.11.2015 10:28;50.398000;18.876800;50.444530;18.823067
05.11.2015 10:28;50.398000;18.876800;50.444530;18.823067
05.11.2015 10:29;50.398000;18.876800;50.444530;18.823067
05.11.2015 10:30;50.264580;19.018600;50.215191;19.057968
05.11.2015 10:30;50.234640;18.977330;50.251080;19.004350
05.11.2015 10:30;50.270501;18.995529;50.253538;19.023321
05.11.2015 10:30;50.310280;18.785210;50.378410;18.808590
05.11.2015 10:31;50.382480;19.037000;50.319520;19.125740
05.11.2015 10:32;50.261350;19.019850;50.227170;18.960260
05.11.2015 10:33;50.287000;19.121690;50.365120;19.036430
05.11.2015 10:29;50.278210;19.127070;50.279660;19.174740
05.11.2015 10:30;50.247290;19.036440;50.253010;19.026960
05.11.2015 10:30;50.296260;18.935610;50.258250;19.017050
05.11.2015 10:31;50.258460;19.046460;50.267930;19.009700
05.11.2015 10:31;50.258460;19.046460;50.267930;19.009700
05.11.2015 10:31;50.258460;19.046460;50.267930;19.009700
05.11.2015 10:31;50.267930;19.009700;50.260700;19.028848
05.11.2015 10:32;50.325570;19.136380;50.261350;19.019850
05.11.2015 10:32;50.371399;18.801779;50.357479;18.795635
05.11.2015 10:33;50.259350;19.055230;50.251080;19.004350
05.11.2015 10:34;50.236731;19.000024;50.260060;19.021990
05.11.2015 10:34;50.319520;19.125740;50.280140;19.081970
05.11.2015 10:34;50.359690;18.838220;50.363640;18.801240
05.11.2015 10:33;50.261670;19.022880;50.253010;19.026960
05.11.2015 10:34;50.236731;19.000024;50.260060;19.021990
05.11.2015 10:34;50.285797;19.126913;50.266850;19.135570
05.11.2015 10:34;50.262440;19.037100;50.215191;19.057968
05.11.2015 10:34;50.318290;19.133160;50.261350;19.019850
05.11.2015 10:35;50.318290;19.133160;50.264580;19.018600
05.11.2015 10:35;50.269540;19.002970;50.268260;18.937390
05.11.2015 10:36;50.269540;19.002970;50.268260;18.937390
05.11.2015 10:36;50.269540;19.002970;50.268260;18.937390
05.11.2015 10:36;50.254771;19.017817;50.397655;18.900996
05.11.2015 10:36;50.299496;18.733061;50.223123;18.973228
05.11.2015 10:36;50.269540;19.002970;50.268260;18.937390
05.11.2015 10:37;50.254040;19.023810;50.227170;18.960260
05.11.2015 10:37;50.254040;19.023810;50.227170;18.960260
05.11.2015 10:34;50.363640;18.801240;50.305560;18.782710
05.11.2015 10:35;50.258250;19.017050;50.271160;19.024870
05.11.2015 10:35;50.309280;18.786700;50.344900;18.920580
05.11.2015 10:35;50.318290;19.133160;50.261350;19.019850
05.11.2015 10:36;50.261670;19.022880;50.253010;19.026960
05.11.2015 10:36;50.254771;19.017817;50.397655;18.900996
05.11.2015 10:36;50.269540;19.002970;50.268260;18.937390
05.11.2015 10:37;50.299496;18.733061;50.223123;18.973228
05.11.2015 10:37;50.269540;19.002970;50.267343;19.048504
05.11.2015 10:37;50.269540;19.002970;50.267343;19.048504
05.11.2015 10:38;50.258250;19.017050;50.205580;18.958780
05.11.2015 10:38;50.262440;19.037100;50.331870;19.218660
05.11.2015 10:38;50.299496;18.733061;50.223123;18.973228
05.11.2015 10:38;50.299496;18.733061;50.223123;18.973228
05.11.2015 10:38;50.451479;18.921790;50.433670;18.864680
05.11.2015 10:39;50.296880;18.675260;50.278210;18.657750
05.11.2015 10:39;50.305560;18.782710;50.298020;18.780610
05.11.2015 10:40;50.100336;19.017588;50.110940;18.974200
05.11.2015 10:40;50.264580;19.018600;50.275940;18.854270
05.11.2015 10:41;50.211990;18.999400;50.227170;18.960260
05.11.2015 10:41;50.266612;19.133727;50.323460;19.118070
05.11.2015 10:42;50.266612;19.133727;50.323460;19.118070
05.11.2015 10:42;50.234230;18.963660;50.211990;18.999400
05.11.2015 10:42;50.270030;19.026190;50.247340;19.036380
05.11.2015 10:42;50.258250;19.017050;50.271160;19.024870
05.11.2015 10:39;50.243420;19.015110;50.258250;19.017050
05.11.2015 10:40;50.258512;19.018432;50.258933;19.018364
05.11.2015 10:40;50.286920;18.673360;50.089110;19.091240
05.11.2015 10:41;50.268730;19.175900;50.266850;19.135570
05.11.2015 10:41;50.199272;19.050311;50.233488;19.119450
05.11.2015 10:41;50.218454;18.973789;50.257710;19.016490
05.11.2015 10:41;50.280829;19.017384;50.255466;18.983582
05.11.2015 10:42;50.251080;19.004350;50.265230;18.997420
05.11.2015 10:42;50.318850;19.003450;50.274760;18.954980
05.11.2015 10:42;50.258250;19.017050;50.271160;19.024870
05.11.2015 10:42;50.258841;19.018078;50.269540;19.002970
05.11.2015 10:43;50.262234;19.001396;50.240965;19.082141
05.11.2015 10:43;50.274760;18.954980;50.259290;19.022930
05.11.2015 10:43;50.274760;18.954980;50.259290;19.022930
05.11.2015 10:44;50.274760;18.954980;50.259290;19.022930
05.11.2015 10:44;50.274760;18.954980;50.259290;19.022930
05.11.2015 10:44;50.274760;18.954980;50.259290;19.022930
05.11.2015 10:43;50.260060;19.021990;50.271170;19.005340
05.11.2015 10:43;50.261350;19.019850;50.278760;19.145790
05.11.2015 10:43;50.224384;18.954774;50.234640;18.977330
05.11.2015 10:43;50.274760;18.954980;50.259290;19.022930
05.11.2015 10:44;50.318290;19.133160;50.261350;19.019850
05.11.2015 10:44;50.350600;18.913940;50.369860;18.970810
05.11.2015 10:44;50.274760;18.954980;50.259290;19.022930
05.11.2015 10:44;50.274760;18.954980;50.259290;19.022930
05.11.2015 10:44;50.294290;18.957190;50.293240;18.815110
05.11.2015 10:45;50.296250;18.952110;50.298220;18.676630
05.11.2015 10:45;50.297960;18.955740;50.298220;18.676630
05.11.2015 10:46;50.294930;18.953350;50.298220;18.676630
05.11.2015 10:46;50.294930;18.953350;50.298220;18.676630
05.11.2015 10:46;50.296880;18.675260;50.276050;18.660370
05.11.2015 10:46;50.296880;18.675260;50.276050;18.660370
05.11.2015 10:47;50.297390;19.003840;50.297250;18.955050
05.11.2015 10:47;50.466730;19.231680;50.390970;18.880850
05.11.2015 10:44;50.261670;19.022880;50.253010;19.026960
05.11.2015 10:45;50.296250;18.952110;50.298220;18.676630
05.11.2015 10:45;50.254996;19.015946;50.375260;19.080770
05.11.2015 10:45;50.294930;18.953350;50.298220;18.676630
05.11.2015 10:45;50.294930;18.953350;50.298220;18.676630
05.11.2015 10:46;50.294930;18.953350;50.298220;18.676630
05.11.2015 10:46;50.269540;19.002970;50.249283;19.030251
05.11.2015 10:46;50.296880;18.675260;50.276050;18.660370
05.11.2015 10:46;50.296880;18.675260;50.276050;18.660370
05.11.2015 10:46;50.342400;18.914650;50.319790;18.821650
05.11.2015 10:47;50.297104;19.134158;50.260723;19.028431
05.11.2015 10:47;50.297104;19.134158;50.260723;19.028431
05.11.2015 10:48;50.125600;19.007810;50.135560;18.966430
05.11.2015 10:48;50.291716;18.666917;50.274718;18.671200
05.11.2015 10:49;50.384670;18.882950;50.261350;19.019850
05.11.2015 10:48;50.258250;19.017050;50.250320;19.008155
05.11.2015 10:48;50.296880;18.675260;50.276050;18.660370
05.11.2015 10:49;50.240965;19.082141;50.258250;19.017050
05.11.2015 10:49;50.218454;18.973789;50.257710;19.016490
05.11.2015 10:50;50.384670;18.882950;50.261350;19.019850
05.11.2015 10:50;50.279604;18.860103;50.259440;19.018070
05.11.2015 10:51;50.343940;18.913370;50.265620;18.720010
05.11.2015 10:51;50.343170;18.915150;50.429480;18.923490
05.11.2015 10:52;50.226270;19.068830;50.262240;19.022590
05.11.2015 10:52;50.258592;19.035899;50.269540;19.002970
05.11.2015 10:52;50.259136;19.021191;50.253696;19.037262
05.11.2015 10:52;50.258592;19.035899;50.269540;19.002970
05.11.2015 10:53;50.259570;19.017850;50.254040;19.023810
05.11.2015 10:50;50.279604;18.860103;50.259440;19.018070
05.11.2015 10:51;50.262440;19.037100;50.278760;19.145790
05.11.2015 10:51;50.451297;18.883456;50.277650;19.022230
05.11.2015 10:52;50.259570;19.017850;50.305300;18.787140
05.11.2015 10:52;50.258592;19.035899;50.269540;19.002970
05.11.2015 10:52;50.321370;19.077600;50.324250;19.003340
05.11.2015 10:53;50.321370;19.077600;50.324250;19.003340
05.11.2015 10:53;50.318850;19.003450;50.274760;18.954980
05.11.2015 10:54;50.283633;18.876660;50.259440;19.018070
05.11.2015 10:54;50.318850;19.003450;50.274760;18.954980
05.11.2015 10:54;50.250743;19.024394;50.292355;18.920103
05.11.2015 10:53;50.256546;18.992511;50.292355;18.920103
05.11.2015 10:54;50.258250;19.017050;50.305560;18.782710
05.11.2015 10:54;50.259136;19.021191;50.253696;19.037262
05.11.2015 10:54;50.245090;18.996580;50.266579;18.989594
05.11.2015 10:55;50.199272;19.050311;50.233488;19.119450
05.11.2015 10:55;50.273300;19.135560;50.263560;19.027850
05.11.2015 10:56;50.305560;18.782710;50.300410;18.823200
05.11.2015 10:56;50.307190;18.785930;50.300410;18.823200
05.11.2015 10:56;50.217740;18.958030;50.258720;19.026940
05.11.2015 10:56;50.269520;19.036550;50.251080;19.004350
05.11.2015 10:56;51.098000;17.038000;50.301250;18.677260
05.11.2015 10:56;50.101652;19.027807;50.258250;19.017050
05.11.2015 10:57;50.258460;19.046460;50.258250;19.017050
05.11.2015 10:54;50.387020;18.899130;50.350600;18.913940
05.11.2015 10:55;50.273300;19.135560;50.263560;19.027850
05.11.2015 10:55;50.237453;18.956863;50.203312;18.988625
05.11.2015 10:55;50.305330;19.122860;50.261350;19.019850
05.11.2015 10:55;50.237453;18.956863;50.203312;18.988625
05.11.2015 10:55;50.217740;18.958030;50.324957;19.075318
05.11.2015 10:56;50.307190;18.785930;50.300410;18.823200
05.11.2015 10:56;50.199865;19.049960;50.246208;19.163982
05.11.2015 10:56;50.307190;18.785930;50.294380;18.824150
05.11.2015 10:56;50.269520;19.036550;50.251080;19.004350
05.11.2015 10:57;50.344559;18.927002;50.274345;18.683686
05.11.2015 10:57;50.199238;19.050506;50.251331;19.038719
05.11.2015 10:58;50.344559;18.927002;50.274345;18.683686
05.11.2015 10:58;50.343900;18.913340;50.274345;18.683686
05.11.2015 10:59;50.265900;18.943910;50.285557;19.014851
05.11.2015 10:59;50.344900;18.920580;50.307190;18.785930
05.11.2015 10:59;50.344900;18.920580;50.307190;18.785930
05.11.2015 10:58;50.272788;18.857758;50.301970;18.849960
05.11.2015 10:58;50.258424;19.018241;50.261350;19.019850
05.11.2015 10:59;50.265900;18.943910;50.285557;19.014851
05.11.2015 10:59;50.257741;19.019922;50.173030;18.899360
05.11.2015 10:59;50.257710;19.016490;50.301250;18.677260
05.11.2015 10:59;50.315480;18.767390;50.293980;18.788510
05.11.2015 10:59;50.281988;18.905915;50.259440;19.018070
05.11.2015 11:00;50.149080;18.684770;50.257600;19.017180
05.11.2015 11:01;50.325360;19.187930;50.328130;19.210280
05.11.2015 11:01;50.305820;18.783870;50.297161;18.773608
05.11.2015 11:01;50.203050;18.984020;50.227170;18.960260
05.11.2015 11:02;50.259440;19.018070;50.276790;18.976330
05.11.2015 11:03;50.252357;19.004202;50.263671;19.027027
05.11.2015 10:59;50.257741;19.019922;50.173030;18.899360
05.11.2015 10:59;50.315480;18.767390;50.293980;18.788510
05.11.2015 10:59;50.281988;18.905915;50.259440;19.018070
05.11.2015 11:00;50.282285;18.906505;50.259440;19.018070
05.11.2015 11:00;50.298020;18.780610;50.339780;18.779030
05.11.2015 11:00;50.282010;18.876090;50.323980;18.927150
05.11.2015 11:01;50.199618;19.052396;50.251331;19.038719
05.11.2015 11:01;50.172170;18.900430;50.184450;18.876850
05.11.2015 11:01;50.199618;19.052396;50.251331;19.038719
05.11.2015 11:01;50.111416;18.994175;50.248190;19.120430
05.11.2015 11:01;50.184450;18.876850;50.172170;18.900430
05.11.2015 11:02;50.252357;19.004202;50.263671;19.027027
05.11.2015 11:02;50.248190;19.120430;50.111416;18.994175
05.11.2015 11:02;50.252357;19.004202;50.263671;19.027027
05.11.2015 11:03;50.363640;18.801240;50.314860;18.775520
05.11.2015 11:03;50.317840;18.776210;50.293980;18.788510
05.11.2015 11:03;50.285164;18.925634;50.259440;19.018070
05.11.2015 11:03;50.257600;19.017180;50.258460;19.046460
05.11.2015 11:04;50.227170;18.960260;50.259440;19.018070
05.11.2015 11:04;50.273870;19.131350;50.286120;19.132310
05.11.2015 11:03;50.286920;18.673360;50.305560;18.782710
05.11.2015 11:03;50.286920;18.673360;50.305560;18.782710
05.11.2015 11:03;50.272340;19.128900;50.286120;19.132310
05.11.2015 11:03;50.272340;19.128900;50.286120;19.132310
05.11.2015 11:04;50.233223;18.976681;50.259216;19.044270
05.11.2015 11:04;50.100332;19.017045;50.258250;19.017050
05.11.2015 11:05;50.200035;19.052324;50.233488;19.119450
05.11.2015 11:05;50.261670;19.022880;50.250000;19.082040
05.11.2015 11:05;50.286185;18.929436;50.259440;19.018070
05.11.2015 11:05;50.261670;19.022880;50.250000;19.082040
05.11.2015 11:05;50.261670;19.022880;50.250000;19.082040
05.11.2015 11:05;50.254920;19.017750;50.258460;19.046460
05.11.2015 11:05;50.258460;19.046460;50.259750;19.063370
05.11.2015 11:06;50.254920;19.017750;50.258460;19.046460
05.11.2015 11:06;50.257560;19.036500;50.265230;18.997420
05.11.2015 11:07;50.099930;19.017060;50.225910;18.977830
05.11.2015 11:08;50.280008;18.942720;50.259440;19.018070
05.11.2015 11:08;50.268150;19.021230;50.241310;18.987380
05.11.2015 11:04;50.257600;19.017180;50.259750;19.063370
05.11.2015 11:05;50.285730;18.875830;50.323980;18.927150
05.11.2015 11:05;50.261670;19.022880;50.250000;19.082040
05.11.2015 11:05;50.260060;19.021990;50.258460;19.046460
05.11.2015 11:06;50.298360;19.134500;50.261350;19.019850
05.11.2015 11:07;50.281475;18.939864;50.259440;19.018070
05.11.2015 11:07;50.264580;19.018600;50.307440;19.003480
05.11.2015 11:07;50.291710;19.132750;50.261910;19.037050
05.11.2015 11:07;50.264580;19.018600;50.307440;19.003480
05.11.2015 11:08;50.264580;19.018600;50.307440;19.003480
05.11.2015 11:09;50.364800;18.802787;50.369080;18.787110
05.11.2015 11:09;50.251358;19.005159;50.298037;19.157236
05.11.2015 11:08;50.364800;18.802787;50.369080;18.787110
05.11.2015 11:09;50.251358;19.005159;50.298037;19.157236
05.11.2015 11:10;50.200034;19.052317;50.251331;19.038719
05.11.2015 11:10;50.279060;19.126530;50.286120;19.132310
05.11.2015 11:10;50.451483;18.921737;50.433670;18.864680
05.11.2015 11:10;50.317840;18.776210;50.293980;18.788510
05.11.2015 11:11;50.248430;19.012280;50.259750;19.063370
05.11.2015 11:12;50.224965;18.958122;50.199645;18.991271
05.11.2015 11:12;50.150780;18.943710;50.135560;18.966430
05.11.2015 11:13;50.274700;19.022180;50.307840;19.003640
05.11.2015 11:13;50.182890;18.978110;50.184450;18.876850
05.11.2015 11:13;50.224432;18.957939;50.199645;18.991271
05.11.2015 11:09;50.317890;18.654233;50.290615;18.748961
05.11.2015 11:09;50.264580;19.018600;50.306540;19.010190
05.11.2015 11:10;50.276790;18.976330;50.285850;19.129770
05.11.2015 11:10;50.317890;18.654233;50.290615;18.748961
05.11.2015 11:10;50.276790;18.976330;50.285850;19.129770
05.11.2015 11:11;50.258765;19.051724;50.252174;19.015228
05.11.2015 11:12;50.286120;19.132310;50.260060;19.021990
05.11.2015 11:12;50.286120;19.132310;50.260060;19.021990
05.11.2015 11:12;50.305330;19.122860;50.298360;19.134500
05.11.2015 11:13;50.286120;19.132310;50.262440;19.037100
05.11.2015 11:13;50.286120;19.132310;50.262440;19.037100
05.11.2015 11:13;50.398000;18.876800;50.280040;18.950910
05.11.2015 11:14;50.370894;18.802309;50.369080;18.787110
05.11.2015 11:14;50.367000;18.793200;50.363640;18.801240
05.11.2015 11:14;50.367000;18.793200;50.363640;18.801240
05.11.2015 11:13;50.182890;18.978110;50.184450;18.876850
05.11.2015 11:13;50.172170;18.900430;50.249348;19.036417
05.11.2015 11:14;50.224466;18.957988;50.199645;18.991271
05.11.2015 11:14;50.370894;18.802309;50.369080;18.787110
05.11.2015 11:14;50.398000;18.876800;50.280040;18.950910
05.11.2015 11:14;50.256424;19.014942;50.271350;18.873140
05.11.2015 11:15;50.257600;19.017180;50.261430;18.970380
05.11.2015 11:15;50.244131;18.838965;50.300870;18.881810
05.11.2015 11:16;50.296260;18.935610;50.298220;18.676630
05.11.2015 11:16;50.253420;19.009740;50.259750;19.063370
05.11.2015 11:16;50.252800;18.901440;50.271350;18.873140
05.11.2015 11:16;50.304673;18.856994;50.316280;18.839540
05.11.2015 11:17;50.252800;18.901440;50.276460;18.861980
05.11.2015 11:17;50.257560;19.036500;50.243630;19.081860
05.11.2015 11:17;50.316280;18.839540;50.334197;18.897689
05.11.2015 11:17;50.267860;18.836480;50.276460;18.861980
05.11.2015 11:18;50.339780;18.779030;50.305560;18.782710
05.11.2015 11:15;50.203050;18.984020;50.227170;18.960260
05.11.2015 11:15;50.257680;19.032160;50.283900;18.971410
05.11.2015 11:15;50.319800;19.070200;50.257600;19.017180
05.11.2015 11:15;50.257680;19.032160;50.283900;18.971410
05.11.2015 11:16;50.304673;18.856994;50.316280;18.839540
05.11.2015 11:16;50.276490;18.670260;50.300357;18.702148
05.11.2015 11:16;50.224381;18.957973;50.199645;18.991271
05.11.2015 11:17;50.292530;18.672890;50.276320;18.985350
05.11.2015 11:17;50.316280;18.839540;50.334197;18.897689
05.11.2015 11:18;50.262440;19.037100;50.215191;19.057968
05.11.2015 11:18;50.257710;19.016490;50.218454;18.973789
05.11.2015 11:18;50.339780;18.779030;50.305560;18.782710
05.11.2015 11:18;50.304673;18.856994;50.316280;18.839540
05.11.2015 11:18;50.266130;19.019100;50.324950;18.773560
05.11.2015 11:19;50.100428;19.017449;50.110940;18.974200
05.11.2015 11:19;50.200007;19.052436;50.251331;19.038719
05.11.2015 11:19;50.320160;19.129710;50.325360;19.187930
05.11.2015 11:19;50.225620;18.969990;50.257600;19.017180
05.11.2015 11:18;50.109816;18.980782;50.225910;18.977830
05.11.2015 11:18;50.304673;18.856994;50.316280;18.839540
05.11.2015 11:19;50.247372;19.026073;50.260723;19.028431
05.11.2015 11:19;50.251080;19.004350;50.259570;19.017850
05.11.2015 11:19;50.334197;18.897689;50.263390;19.021126
05.11.2015 11:19;50.251080;19.004350;50.259570;19.017850
05.11.2015 11:19;50.259350;19.023020;50.258460;19.046460
05.11.2015 11:19;50.225620;18.969990;50.257600;19.017180
05.11.2015 11:19;50.225620;18.969990;50.257600;19.017180
05.11.2015 11:20;50.267180;19.134510;50.261350;19.019850
05.11.2015 11:21;50.203946;19.051258;50.246208;19.163982
05.11.2015 11:21;50.319790;18.821650;50.292940;18.642550
